movieId,title,genres,rating
6699,Once Upon a Time in the Midlands (2002),Drama,3.0
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,2.5
6706,Taking Sides (2001),Drama,3.5
6715,Children of the Night (1991),Horror,3.5
6718,Gotcha! (1985),Comedy,2.5
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,2.5
6746,Squirm (1976),Horror|Romance,2.0
6748,"Brood, The (1979)",Horror,3.0
6751,Cold Creek Manor (2003),Drama|Thriller,2.5
6752,"Fighting Temptations, The (2003)",Drama,3.5
6768,Luther (2003),Drama,4.0
6769,Mambo Italiano (2003),Comedy,3.0
6772,To Be and to Have (Être et avoir) (2002),Documentary,3.0
6775,Life and Debt (2001),Documentary,4.0
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,4.0
6788,Angie (1994),Comedy|Drama|Romance,2.0
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,4.0
6797,Bugsy (1991),Crime|Drama,3.0
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,3.5
6804,Crimewave (1985),Comedy|Crime,2.0
6809,Tightrope (1984),Thriller,3.0
6814,City Heat (1984),Action|Comedy,3.0
6816,Three O'Clock High (1987),Comedy,4.0
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,3.0
6821,More American Graffiti (1979),Comedy,3.0
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,5.0
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,3.5
6837,Love Affair (1939),Comedy|Drama|Romance,3.0
6849,Scrooge (1970),Drama|Fantasy|Musical,0.0
6853,Campus Man (1987),Comedy,1.0
6860,Mobsters (1991),Crime|Drama,2.0
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,2.5
6883,Sylvia (2003),Drama|Romance,3.0
6886,Beyond Borders (2003),Drama|Romance|War,3.5
6899,Alien from L.A. (1988),Sci-Fi,3.5
6911,"Jolson Story, The (1946)",Musical,3.5
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,3.5
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,4.0
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,4.0
6938,Billabong Odyssey (2003),Documentary,4.0
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,4.0
6948,Tupac: Resurrection (2003),Documentary,4.0
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,3.5
6961,Damage (Fatale) (1992),Drama,4.0
6962,OT: Our Town (2002),Documentary,3.5
6965,Journeys with George (2002),Documentary,3.5
6967,Dead of Night (1945),Horror|Mystery,0.5
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,4.5
6971,Europa (Zentropa) (1991),Drama|Thriller,4.0
6973,Final Analysis (1992),Drama|Romance|Thriller,2.5
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,3.5
6983,Jane Eyre (1944),Drama|Romance,5.0
6984,"Tale of Two Cities, A (1935)",Drama,4.0
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,3.0
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,3.5
6998,House of Cards (1993),Drama,2.0
7005,King Ralph (1991),Comedy,1.5
7012,Mr. Destiny (1990),Comedy|Fantasy,3.0
7020,Proof (1991),Comedy|Drama|Romance,0.0
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,4.5
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,4.0
7032,Revenge (1990),Drama|Romance|Thriller,4.0
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama,4.5
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,4.0
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,2.5
7041,Trapped in Paradise (1994),Comedy|Crime,2.5
7047,Year of the Dragon (1985),Action|Crime|Drama,2.5
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,3.0
7052,Mary of Scotland (1936),Drama,3.0
7053,Roberta (1935),Comedy|Musical|Romance,4.0
7055,Swing Time (1936),Comedy|Musical|Romance,4.0
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,3.5
7058,Life with Father (1947),Comedy,3.5
7061,Dark Victory (1939),Drama|Romance,4.0
7062,Birdman of Alcatraz (1962),Drama,4.0
7065,"Birth of a Nation, The (1915)",Drama|War,2.0
7070,Red River (1948),Action|Adventure|Western,4.0
7071,"Woman Under the Influence, A (1974)",Drama,5.0
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,2.5
7074,"Navigator, The (1924)",Comedy,3.5
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,3.5
7083,Sweet Dreams (1985),Drama,3.0
7086,Pygmalion (1938),Comedy|Drama,3.5
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,4.0
7096,Rivers and Tides (2001),Documentary,5.0
7103,Madhouse (1990),Comedy,3.5
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance,3.0
7114,"Collector, The (1965)",Drama|Horror|Thriller,0.5
7122,King of Hearts (1966),Comedy|Drama|War,5.0
7125,Spring Forward (1999),Drama,2.0
7127,Run (1991),Action|Drama|Thriller,3.5
7131,"Summer Place, A (1959)",Drama,3.0
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,4.0
7141,My Flesh and Blood (2003),Documentary,4.0
7165,"Company, The (2003)",Drama|Musical,3.0
7167,Japanese Story (2003),Drama,3.0
7176,Crimson Gold (Talaye sorgh) (2003),Drama,3.5
7177,Osama (2003),Drama,3.5
7178,"Great Gatsby, The (1974)",Drama,3.0
7179,Wuthering Heights (1992),Drama|Romance,2.5
7181,Ship of Fools (1965),Drama,3.5
7184,This Property is Condemned (1966),Drama|Romance,4.5
7190,Jane Eyre (1970),Drama,3.5
7191,Blame It on the Bellboy (1992),Comedy,2.0
7202,Beyond Re-Animator (2003),Horror,3.0
7205,"Wind and the Lion, The (1975)",Adventure,3.0
7211,People Will Talk (1951),Comedy|Romance,3.5
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,4.0
7218,"Ox-Bow Incident, The (1943)",Drama|Western,4.5
7219,They Drive by Night (1940),Drama,4.0
7223,D.O.A. (1950),Drama|Film-Noir|Mystery,2.5
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,4.0
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,3.5
7245,Tormented (1960),Horror|Thriller,1.0
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,3.5
7251,Where the Day Takes You (1992),Drama,4.0
7260,Latter Days (2003),Comedy|Drama|Romance,3.5
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,2.0
7264,An Amazing Couple (2002),Comedy|Romance,4.0
7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,4.0
7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,1.0
7292,Best Defense (1984),Comedy|War,2.5
7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,3.5
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,4.0
7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,3.0
7308,King Solomon's Mines (1985),Adventure|Comedy,2.5
7312,"Follow Me, Boys! (1966)",Comedy|Drama,0.5
7326,"Reckoning, The (2004)",Crime|Drama,3.5
7328,"Passion of Anna, The (Passion, En) (1969)",Drama,3.5
7335,Pickup on South Street (1953),Film-Noir,4.0
7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,3.5
7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,3.5
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,4.0
7349,Broken Wings (Knafayim Shvurot) (2002),Drama,3.0
7357,Peyton Place (1957),Drama|Romance,3.5
7364,Intermission (2003),Comedy|Crime|Drama,4.0
7368,Never Die Alone (2004),Crime|Drama|Thriller,3.5
7372,Ned Kelly (2003),Drama,3.0
7377,"United States of Leland, The (2003)",Crime|Drama,3.5
7390,Prey for Rock & Roll (2003),Drama|Musical,1.5
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,2.5
7411,Munchies (1987),Comedy|Horror,1.5
7414,Going in Style (1979),Comedy|Drama,2.5
7443,This So-Called Disaster (2003),Documentary,3.5
7455,"Mudge Boy, The (2003)",Drama,3.0
7457,Breakin' All the Rules (2004),Comedy|Romance,3.5
7459,Carandiru (2003),Crime|Drama,4.5
7477,Eye See You (D-Tox) (2002),Horror|Thriller,2.5
7479,Watch on the Rhine (1943),Drama,4.0
7487,Henry & June (1990),Drama,4.0
7492,Martin (1977),Drama|Horror,4.0
7560,Fail-Safe (1964),Drama|Thriller|War,4.0
7561,Paperhouse (1988),Fantasy|Horror|Thriller,3.5
7562,Dobermann (1997),Action|Crime,2.5
7572,Wit (2001),Drama,4.5
7615,Desert Hearts (1985),Drama,4.5
7616,Body Double (1984),Mystery|Thriller,2.5
7620,Monster in a Box (1992),Comedy|Drama,4.0
7636,Raising Cain (1992),Horror|Thriller,0.5
7702,"Bells of St. Mary's, The (1945)",Drama,3.5
7704,"Delta Force, The (1986)",Action,2.0
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,2.0
7708,Bedazzled (1967),Comedy|Fantasy,2.0
7713,Cat People (1942),Drama|Horror|Romance|Thriller,4.0
7714,Camelot (1967),Drama|Musical|Romance,4.0
7716,"Lonely Guy, The (1984)",Comedy,3.5
7727,Protocol (1984),Comedy,3.0
7730,Matinee (1993),Comedy|Drama,3.0
7742,Baxter (1989),Drama|Horror,0.5
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,4.0
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,4.0
7772,Undercurrent (1946),Film-Noir|Thriller,3.5
7781,Twister (1990),Comedy,1.5
7786,Genghis Blues (1999),Documentary,3.5
7792,"Parallax View, The (1974)",Thriller,0.0
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,4.0
7815,True Stories (1986),Comedy|Musical,5.0
7822,Mogambo (1953),Adventure|Drama|Romance,3.0
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,3.5
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,3.5
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,3.5
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,3.5
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,3.5
7839,Love Crazy (1941),Comedy,3.5
7843,Lammbock (2001),Comedy,4.5
7879,Notorious C.H.O. (2002),Comedy,3.5
7882,The Plague of the Zombies (1966),Horror,3.0
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,3.0
7896,Ride the High Country (1962),Adventure|Drama|Western,3.5
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,4.5
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,3.0
7916,Gidget (1959),Comedy,3.5
7920,Desperate Living (1977),Comedy|Crime,3.5
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,3.5
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,4.0
7936,Shame (Skammen) (1968),Drama|War,4.0
7938,Winter Light (Nattvardsgästerna) (1963),Drama,3.5
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,4.5
7940,The Magician (1958),Drama,4.5
7943,"Killers, The (1946)",Crime|Film-Noir,4.0
7944,"Night of the Iguana, The (1964)",Drama|Thriller,3.0
7951,Nightbreed (1990),Fantasy|Horror,2.0
7976,Ken Park (2002),Drama,4.5
7979,Monterey Pop (1968),Documentary|Musical,3.5
7984,From Beyond (1986),Horror|Sci-Fi,4.0
7986,Robot Jox (1990),Sci-Fi,1.0
7987,Dolls (1987),Horror,2.5
7988,Space Truckers (1996),Comedy|Sci-Fi,2.0
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,2.5
8010,"Power of One, The (1992)",Drama,4.0
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,3.5
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,4.0
8025,The Thief (1997),Drama,4.5
8043,Jack the Bear (1993),Comedy|Drama,1.5
8045,Hamburger Hill (1987),Action|Drama|War,2.0
8057,Sweet Bird of Youth (1962),Drama,3.0
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,3.0
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,3.5
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,3.5
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,4.0
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,4.0
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,4.0
8126,Shock Corridor (1963),Drama,3.5
8131,Pursuit of Happiness (2001),Comedy|Romance,3.5
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,0.5
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,0.5
8143,Lola Montès (1955),Drama,3.5
8147,Charly (1968),Drama|Sci-Fi,4.0
8153,Lust for Life (1956),Drama,2.5
8158,Rush (1991),Crime|Drama,4.0
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,3.5
8189,Zazie dans le métro (1960),Comedy,3.0
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,4.0
8191,Anne of the Thousand Days (1969),Drama,4.0
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,3.5
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,4.0
8225,Night of the Living Dead (1990),Horror,4.0
8232,I Love You Again (1940),Comedy|Drama,3.5
8236,While the City Sleeps (1956),Drama|Film-Noir,0.5
8238,Little Murders (1971),Comedy|Crime,5.0
8239,Viridiana (1961),Comedy|Drama,4.0
8241,Masterminds (1997),Action|Comedy|Thriller,4.0
8264,Grey Gardens (1975),Documentary,3.5
8275,College (1927),Comedy,3.5
8293,Used People (1992),Comedy|Drama,3.5
8302,"Front Page, The (1931)",Comedy|Drama|Romance,3.5
8331,"Man Who Came to Dinner, The (1942)",Comedy,4.0
8335,Make Way for Tomorrow (1937),Drama,3.5
8336,"Major and the Minor, The (1942)",Comedy|Romance,3.5
8338,Black Narcissus (1947),Drama,4.0
8375,"Hunting of the President, The (2004)",Documentary,2.5
8378,"Doctor, The (1991)",Drama,4.0
8379,"Dresser, The (1983)",Drama,3.0
8380,Father Hood (1993),Comedy,2.5
8382,Hello Again (1987),Comedy,2.5
8383,Hope Springs (2003),Comedy|Romance,1.0
8385,Lover Come Back (1961),Comedy|Romance,3.0
8391,Big Wednesday (1978),Comedy|Drama,3.0
8402,Book of Love (1990),Comedy|Romance,2.0
8410,Suddenly (1954),Crime|Drama|Film-Noir,3.5
8424,"Divorcee, The (1930)",Drama|Romance,4.0
8425,Meet the Applegates (1991),Comedy,2.0
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,4.0
8427,Americathon (1979),Comedy|Sci-Fi,1.5
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,2.5
8447,This Island Earth (1955),Sci-Fi,1.0
8450,Anthony Adverse (1936),Adventure|Romance,3.0
8454,Luna Papa (1999),Comedy|Drama|Fantasy,3.5
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,4.0
8458,To Each His Own (1946),Drama,3.5
8459,"Heiress, The (1949)",Drama|Romance,3.5
8461,Dragon Seed (1944),Drama|War,3.5
8462,Executive Suite (1954),Drama,3.0
8463,Johnny Belinda (1948),Drama,4.0
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,3.5
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,3.0
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,4.5
8494,"Cincinnati Kid, The (1965)",Drama,0.5
8495,Animal Factory (2000),Crime|Drama,2.5
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,2.5
8502,Show Boat (1951),Drama|Musical|Romance,3.0
8511,"Immigrant, The (1917)",Comedy,4.5
8512,Silent Movie (1976),Comedy,3.5
8518,Anna Christie (1930),Drama,3.5
8532,"Door in the Floor, The (2004)",Drama,2.5
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,3.5
8535,De-Lovely (2004),Drama|Musical,4.0
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,3.5
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,3.0
8577,Comandante (2003),Documentary,4.0
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,5.0
8587,Mayor of the Sunset Strip (2003),Documentary,3.5
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,4.0
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,3.5
8593,Juice (1992),Action|Crime|Drama|Thriller,4.0
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,4.0
8611,"Farmer's Daughter, The (1947)",Comedy,3.5
8617,Butterfield 8 (1960),Drama,3.0
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,1.5
8632,Secret Society (2002),Comedy,0.5
8650,Long Day's Journey Into Night (1962),Drama,3.5
8667,A Home at the End of the World (2004),Drama|Romance,3.5
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,4.0
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,3.5
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,3.5
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,4.0
8711,Mr. Blandings Builds His Dream House (1948),Comedy,3.0
8712,My Favorite Wife (1940),Comedy|Romance,3.0
8713,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,3.0
8714,Night and Day (1946),Drama|Musical,2.5
8720,"Super, The (1991)",Comedy,2.0
8727,"Day of the Locust, The (1975)",Drama,2.0
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,5.0
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,3.5
8754,"Prime of Miss Jean Brodie, The (1969)",Drama,4.0
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,3.0
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,0.0
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,3.0
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,0.5
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,3.0
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,3.5
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,4.5
8800,Code 46 (2003),Romance|Sci-Fi,4.5
8804,"Story of Women (Affaire de femmes, Une) (1988)",Drama,5.0
8831,Suspect Zero (2004),Crime|Thriller,3.5
8840,Who's That Knocking at My Door? (1967),Drama,1.0
8844,Camera Buff (Amator) (1979),Drama,3.0
8875,"Come Back, Little Sheba (1952)",Drama,4.0
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,1.5
8905,1492: Conquest of Paradise (1992),Adventure|Drama,2.5
8911,Raise Your Voice (2004),Romance,5.0
8915,Stage Beauty (2004),Drama,3.5
8918,Eulogy (2004),Comedy|Crime|Drama,3.0
8920,"Country Girl, The (1954)",Drama,3.5
8921,"Rose Tattoo, The (1955)",Drama|Romance,3.5
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,4.0
8934,Bebe's Kids (1992),Animation|Children|Comedy,1.0
8938,Tarnation (2003),Documentary,4.0
8952,Falling Angels (2003),Drama,3.5
8954,Lightning in a Bottle (2004),Documentary,4.0
8955,Undertow (2004),Crime|Drama|Thriller,3.0
8964,Callas Forever (2002),Drama,3.0
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,4.0
8987,Bush's Brain (2004),Documentary,3.0
8989,Damn Yankees! (1958),Comedy|Musical,3.5
8998,That's Entertainment (1974),Documentary,4.0
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,2.0
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,2.5
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,3.0
25752,"Freshman, The (1925)",Comedy,4.0
25753,Greed (1924),Drama,4.0
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,4.0
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,4.5
25773,Little Caesar (1931),Crime|Drama,4.0
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,0.5
25795,Dinner at Eight (1933),Comedy|Drama|Romance,3.5
25797,Gold Diggers of 1933 (1933),Musical,3.5
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,4.5
25826,Libeled Lady (1936),Comedy|Romance,3.5
25833,Camille (1936),Drama|Romance,4.0
25834,Captains Courageous (1937),Adventure|Drama,4.0
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,0.0
25865,"Letter, The (1940)",Drama|Film-Noir,4.0
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,3.5
25887,Tales of Manhattan (1942),Comedy|Drama,5.0
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,3.5
25906,Mr. Skeffington (1944),Drama|Romance,5.0
25923,Great Expectations (1946),Drama,3.5
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,3.0
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,3.5
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,3.5
25947,Unfaithfully Yours (1948),Comedy,5.0
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,4.0
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,2.5
25962,King Solomon's Mines (1950),Action|Adventure|Romance,3.0
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,4.0
25996,"Star Is Born, A (1954)",Drama|Musical,3.5
25999,The Wild One (1953),Drama,3.5
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,3.5
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,4.5
26038,Teacher's Pet (1958),Comedy|Romance,4.0
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,4.5
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,4.5
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,5.0
26078,Advise and Consent (1962),Drama,5.0
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,0.0
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,0.5
26122,Onibaba (1964),Drama|Horror|War,4.5
26124,Robinson Crusoe on Mars (1964),Sci-Fi,2.0
26142,Major Dundee (1965),Adventure|War|Western,2.0
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,5.0
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,4.5
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,4.0
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,5.0
26176,Titicut Follies (1967),Documentary|Drama,2.5
26195,Sympathy for the Devil (1968),Documentary|Musical,3.0
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,4.5
26231,Performance (1970),Crime|Drama|Thriller,4.0
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,4.0
26237,Zabriskie Point (1970),Drama|Romance,4.0
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,4.5
26283,Charley Varrick (1973),Crime|Drama|Thriller,3.0
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,2.5
26303,Sisters (1973),Horror|Thriller,4.0
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,4.0
26313,California Split (1974),Comedy|Drama,4.0
26317,Emmanuelle (1974),Drama|Romance,3.5
26344,French Connection II (1975),Action|Crime|Drama|Thriller,3.0
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,4.0
26350,"Passenger, The (Professione: reporter) (1975)",Drama,5.0
26357,Trilogy of Terror (1975),Horror|Thriller,4.0
26359,1900 (Novecento) (1976),Drama|War,4.5
26365,Futureworld (1976),Sci-Fi|Thriller,2.5
26366,Harlan County U.S.A. (1976),Documentary,5.0
26386,High Anxiety (1977),Comedy|Thriller,3.5
26391,"New York, New York (1977)",Drama|Musical|Romance,2.5
26394,"Turning Point, The (1977)",Drama|Romance,4.0
26399,Five Deadly Venoms (1978),Action,3.5
26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,5.0
26429,Love at First Bite (1979),Comedy|Horror|Romance,4.0
26453,Smiley's People (1982),Drama|Mystery,4.0
26464,Blue Thunder (1983),Action|Crime|Drama,3.0
26467,"Day After, The (1983)",Drama|Sci-Fi,3.0
26472,"Norte, El (1984)",Adventure|Drama,3.5
26498,Boy Meets Girl (1984),Drama,3.0
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,3.5
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,4.0
26539,Death of a Salesman (1985),Drama,3.0
26562,White Nights (1985),Drama,3.0
26567,Club Paradise (1986),Comedy,2.0
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,5.0
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,2.0
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,2.0
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,4.0
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,4.5
26622,Dominick and Eugene (1988),Drama,3.0
26630,Moonwalker (1988),Musical,3.0
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,4.0
26676,Almost an Angel (1990),Comedy,2.5
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,4.0
26694,Ju Dou (1990),Drama,3.5
26695,"Krays, The (1990)",Drama,3.5
26696,Lionheart (1990),Action,0.5
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,3.0
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,4.5
26717,Begotten (1990),Drama|Horror,0.5
26726,Dutch (1991),Comedy,2.5
26732,Johnny Stecchino (1991),Comedy,4.0
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,4.5
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,1.5
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,2.5
26745,Other People's Money (1991),Comedy|Drama|Romance,2.5
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,3.0
